"No.","Time","Source","Destination","Protocol","Length","srcport","dstport"
"11740","12:40:34.418192","45.78.43.190","192.168.1.102","TCP","66","443","52485"
"11741","12:40:34.418192","45.78.43.190","192.168.1.102","TCP","66","443","52486"
"11742","12:40:34.418192","58.55.99.56","192.168.1.102","ICMP","72","25165","5151"
"11743","12:40:34.418362","192.168.1.102","45.78.43.190","TCP","54","52488","443"
"11744","12:40:34.418419","192.168.1.102","45.78.43.190","SSL","615","52495","443"
"11745","12:40:34.418420","192.168.1.102","45.78.43.190","SSL","614","52488","443"
"11746","12:40:34.418420","192.168.1.102","45.78.43.190","TCP","290","52485","443"
"11747","12:40:34.418421","192.168.1.102","45.78.43.190","SSL","300","52489","443"
"11748","12:40:34.418421","192.168.1.102","45.78.43.190","SSL","314","52494","443"
"11749","12:40:34.418428","192.168.1.102","45.78.43.190","TCP","54","52486","443"
"11750","12:40:34.418450","192.168.1.102","45.78.43.190","TCP","302","52486","443"
"11751","12:40:34.442154","192.168.1.102","61.159.70.106","UDP","233","14786","38696"
"11752","12:40:34.505173","192.168.1.102","61.159.70.106","UDP","234","14786","38696"
"11753","12:40:34.550263","45.78.43.190","192.168.1.102","TCP","54","443","52483"
"11754","12:40:34.550263","45.78.43.190","192.168.1.102","TCP","54","443","52493"
"11755","12:40:34.550264","45.78.43.190","192.168.1.102","TCP","54","443","52490"
"11756","12:40:34.550264","45.78.43.190","192.168.1.102","TCP","54","443","52487"
"11757","12:40:34.550264","45.78.43.190","192.168.1.102","TCP","54","443","52484"
"11758","12:40:34.550264","45.78.43.190","192.168.1.102","TCP","54","443","52491"
"11759","12:40:34.550264","45.78.43.190","192.168.1.102","SSL","217","443","52483"
"11760","12:40:34.550264","45.78.43.190","192.168.1.102","SSL","217","443","52487"
"11761","12:40:34.550265","45.78.43.190","192.168.1.102","SSL","217","443","52490"
"11762","12:40:34.550645","192.168.1.102","45.78.43.190","SSL","105","52483","443"
"11763","12:40:34.551925","192.168.1.102","45.78.43.190","TCP","105","52490","443"
"11764","12:40:34.553091","192.168.1.102","45.78.43.190","SSL","105","52487","443"
"11765","12:40:34.566228","192.168.1.102","61.159.70.106","UDP","231","14786","38696"
"11766","12:40:34.586914","45.78.43.190","192.168.1.102","SSL","1494","443","52484"
"11767","12:40:34.586915","45.78.43.190","192.168.1.102","SSL","1494","443","52484"
"11768","12:40:34.586916","45.78.43.190","192.168.1.102","SSL","151","443","52484"
"11769","12:40:34.586984","192.168.1.102","45.78.43.190","TCP","54","52484","443"
"11770","12:40:34.588289","192.168.1.102","45.78.43.190","SSL","312","52484","443"
"11771","12:40:34.595198","192.168.1.102","220.181.111.188","TCP","54","52469","443"
"11772","12:40:34.628244","192.168.1.102","61.159.70.106","UDP","236","14786","38696"
"11773","12:40:34.628715","45.78.43.190","192.168.1.102","SSL","1494","443","52491"
"11774","12:40:34.630999","45.78.43.190","192.168.1.102","SSL","1494","443","52491"
"11775","12:40:34.631039","192.168.1.102","45.78.43.190","TCP","54","52491","443"
"11776","12:40:34.674288","45.78.43.190","192.168.1.102","SSL","1494","443","52492"
"11777","12:40:34.674288","45.78.43.190","192.168.1.102","SSL","1494","443","52492"
"11778","12:40:34.674359","192.168.1.102","45.78.43.190","TCP","54","52492","443"
"11779","12:40:34.690299","192.168.1.102","61.159.70.106","UDP","234","14786","38696"
"11780","12:40:34.720629","45.78.43.190","192.168.1.102","TCP","54","443","52495"
"11781","12:40:34.720629","45.78.43.190","192.168.1.102","TCP","54","443","52488"
"11782","12:40:34.720629","45.78.43.190","192.168.1.102","TCP","54","443","52494"
"11783","12:40:34.720630","45.78.43.190","192.168.1.102","TCP","54","443","52485"
"11784","12:40:34.720630","45.78.43.190","192.168.1.102","TCP","54","443","52486"
"11785","12:40:34.755342","192.168.1.102","61.159.70.106","UDP","233","14786","38696"
"11786","12:40:34.756250","45.78.43.190","192.168.1.102","SSL","217","443","52495"
"11787","12:40:34.756251","45.78.43.190","192.168.1.102","SSL","1494","443","52494"
"11788","12:40:34.756252","45.78.43.190","192.168.1.102","SSL","1494","443","52494"
"11789","12:40:34.756330","192.168.1.102","45.78.43.190","TCP","54","52494","443"
"11790","12:40:34.756590","192.168.1.102","45.78.43.190","SSL","105","52495","443"
"11791","12:40:34.809392","45.78.43.190","192.168.1.102","TCP","54","443","52484"
"11792","12:40:34.809392","45.78.43.190","192.168.1.102","SSL","444","443","52484"
"11793","12:40:34.809393","45.78.43.190","192.168.1.102","TCP","54","443","52487"
"11794","12:40:34.809393","45.78.43.190","192.168.1.102","TCP","54","443","52483"
"11795","12:40:34.809393","45.78.43.190","192.168.1.102","TCP","54","443","52490"
"11796","12:40:34.816414","192.168.1.102","61.159.70.106","UDP","231","14786","38696"
"11797","12:40:34.833428","192.168.1.102","189.18.108.197","UDP","62","43759","41082"
"11798","12:40:34.833485","192.168.1.102","5.206.238.214","UDP","62","43759","48265"
"11799","12:40:34.833512","192.168.1.102","177.71.34.66","UDP","62","43759","28220"
"11800","12:40:34.849466","192.168.1.102","45.78.43.190","TCP","54","52484","443"
"11801","12:40:34.851159","45.78.43.190","192.168.1.102","SSL","1494","443","52493"
"11802","12:40:34.851162","45.78.43.190","192.168.1.102","SSL","1494","443","52493"
"11803","12:40:34.851162","45.78.43.190","192.168.1.102","SSL","849","443","52493"
"11804","12:40:34.851253","192.168.1.102","45.78.43.190","TCP","54","52493","443"
"11805","12:40:34.853320","192.168.1.102","45.78.43.190","SSL","180","52493","443"
"11806","12:40:34.879470","192.168.1.102","61.159.70.106","UDP","236","14786","38696"
"11807","12:40:34.942589","192.168.1.102","61.159.70.106","UDP","234","14786","38696"
"11808","12:40:35.003617","192.168.1.102","61.159.70.106","UDP","235","14786","38696"
"11809","12:40:35.056535","45.78.43.190","192.168.1.102","TCP","54","443","52493"
"11810","12:40:35.062614","192.168.1.102","45.78.43.190","TCP","300","52489","443"
"11811","12:40:35.067674","192.168.1.102","61.159.70.106","UDP","233","14786","38696"
"11812","12:40:35.085249","45.78.43.190","192.168.1.102","TCP","54","443","52495"
"11813","12:40:35.129654","192.168.1.102","61.159.70.106","UDP","236","14786","38696"
"11814","12:40:35.165630","192.168.1.102","201.8.148.26","BitTorrent","352","52433","61798"
"11815","12:40:35.190739","192.168.1.102","61.159.70.106","UDP","234","14786","38696"
"11816","12:40:35.208027","45.78.43.190","192.168.1.102","SSL","312","443","52493"
"11817","12:40:35.248735","192.168.1.102","45.78.43.190","TCP","54","52493","443"
"11818","12:40:35.254718","192.168.1.102","61.159.70.106","UDP","234","14786","38696"
"11819","12:40:35.285529","192.168.1.102","113.140.11.1","ICMP","74","",""
"11820","12:40:35.316841","192.168.1.102","61.159.70.106","UDP","233","14786","38696"
"11821","12:40:35.318802","192.168.1.102","82.66.158.51","TCP","66","52468","34382"
"11822","12:40:35.341234","45.78.43.190","192.168.1.102","SSL","120","443","52491"
"11823","12:40:35.341234","113.140.11.1","192.168.1.102","ICMP","74","",""
"11824","12:40:35.341266","192.168.1.102","45.78.43.190","TCP","66","52491","443"
"11825","12:40:35.348676","45.78.43.190","192.168.1.102","TCP","593","443","52485"
"11826","12:40:35.348676","45.78.43.190","192.168.1.102","TCP","66","443","52489"
"11827","12:40:35.348678","45.78.43.190","192.168.1.102","SSL","118","443","52486"
"11828","12:40:35.348719","192.168.1.102","45.78.43.190","TCP","66","52485","443"
"11829","12:40:35.348790","192.168.1.102","45.78.43.190","TCP","66","52486","443"
"11830","12:40:35.370739","45.78.43.190","192.168.1.102","SSL","217","443","52488"
"11831","12:40:35.371080","192.168.1.102","45.78.43.190","SSL","105","52488","443"
"11832","12:40:35.377869","192.168.1.102","61.159.70.106","UDP","236","14786","38696"
"11833","12:40:35.379913","192.168.1.102","218.24.122.36","UDP","44","25165","58291"
"11834","12:40:35.379980","192.168.1.102","116.2.128.172","UDP","44","25165","39060"
"11835","12:40:35.380036","192.168.1.102","123.116.96.217","UDP","44","25165","7565"
"11836","12:40:35.380076","192.168.1.102","121.23.85.214","UDP","44","25165","6652"
"11837","12:40:35.380127","192.168.1.102","124.64.17.131","UDP","44","25165","7560"
"11838","12:40:35.380174","192.168.1.102","62.164.248.193","eDonkey","44","25165","4672"
"11839","12:40:35.380210","192.168.1.102","87.80.194.236","UDP","44","25165","4671"
"11840","12:40:35.380255","192.168.1.102","83.83.170.189","UDP","44","25165","14973"
"11841","12:40:35.415519","45.78.43.190","192.168.1.102","SSL","85","443","52492"
"11842","12:40:35.415557","192.168.1.102","45.78.43.190","TCP","66","52492","443"
"11843","12:40:35.441947","192.168.1.102","61.159.70.106","UDP","395","14786","38696"
"11844","12:40:35.481461","61.159.70.106","192.168.1.102","UDP","89","38696","14786"
"11845","12:40:35.481462","177.71.34.66","192.168.1.102","ICMP","70","43759","28220"
"11846","12:40:35.505893","192.168.1.102","61.159.70.106","UDP","399","14786","38696"
"11847","12:40:35.566956","192.168.1.102","61.159.70.106","UDP","397","14786","38696"
"11848","12:40:35.570312","45.78.43.190","192.168.1.102","TCP","1494","443","52491"
"11849","12:40:35.570367","192.168.1.102","45.78.43.190","TCP","54","52491","443"
"11850","12:40:35.572080","192.168.1.102","45.78.43.190","SSL","312","52491","443"
"11851","12:40:35.629068","192.168.1.102","61.159.70.106","UDP","401","14786","38696"
"11852","12:40:35.647067","45.78.43.190","192.168.1.102","TCP","1494","443","52485"
"11853","12:40:35.647068","45.78.43.190","192.168.1.102","TCP","119","443","52489"
"11854","12:40:35.647126","192.168.1.102","45.78.43.190","TCP","66","52485","443"
"11855","12:40:35.647182","192.168.1.102","45.78.43.190","TCP","66","52489","443"
"11856","12:40:35.673491","45.78.43.190","192.168.1.102","SSL","978","443","52494"
"11857","12:40:35.673494","45.78.43.190","192.168.1.102","TCP","54","443","52488"
"11858","12:40:35.673527","192.168.1.102","45.78.43.190","TCP","66","52494","443"
"11859","12:40:35.684346","61.159.70.106","192.168.1.102","UDP","88","38696","14786"
"11860","12:40:35.691125","192.168.1.102","61.159.70.106","UDP","397","14786","38696"
"11861","12:40:35.728861","61.159.70.106","192.168.1.102","UDP","88","38696","14786"
"11862","12:40:35.732990","61.159.70.106","192.168.1.102","UDP","90","38696","14786"
"11863","12:40:35.753215","192.168.1.102","61.159.70.106","UDP","400","14786","38696"
"11864","12:40:35.779618","45.78.43.190","192.168.1.102","TCP","54","443","52491"
"11865","12:40:35.779619","45.78.43.190","192.168.1.102","SSL","444","443","52491"
"11866","12:40:35.818217","192.168.1.102","61.159.70.106","UDP","396","14786","38696"
"11867","12:40:35.819222","192.168.1.102","45.78.43.190","TCP","54","52491","443"
"11868","12:40:35.861250","192.168.1.102","71.241.255.162","TCP","54","52432","16803"
"11869","12:40:35.867711","201.8.148.26","192.168.1.102","TCP","54","61798","52433"
"11870","12:40:35.880271","192.168.1.102","61.159.70.106","UDP","402","14786","38696"
"11871","12:40:35.943298","192.168.1.102","61.159.70.106","UDP","397","14786","38696"
"11872","12:40:35.949097","45.78.43.190","192.168.1.102","TCP","1494","443","52489"
"11873","12:40:35.949098","45.78.43.190","192.168.1.102","TCP","1494","443","52485"
"11874","12:40:35.949169","192.168.1.102","45.78.43.190","TCP","66","52489","443"
"11875","12:40:35.949258","192.168.1.102","45.78.43.190","TCP","54","52485","443"
"11876","12:40:35.951098","192.168.1.102","45.78.43.190","TCP","312","52485","443"
"11877","12:40:35.956413","192.168.1.102","45.78.43.190","TCP","147","52485","443"
"11878","12:40:35.956608","192.168.1.102","45.78.43.190","TCP","1494","52485","443"
"11879","12:40:35.956612","192.168.1.102","45.78.43.190","TCP","445","52485","443"
"11880","12:40:35.960737","45.78.43.190","192.168.1.102","TCP","1286","443","52494"
"11881","12:40:35.960786","192.168.1.102","45.78.43.190","TCP","54","52494","443"
"11882","12:40:35.962620","192.168.1.102","45.78.43.190","SSL","180","52494","443"
"11883","12:40:35.974285","61.159.70.106","192.168.1.102","UDP","88","38696","14786"
"11884","12:40:36.002397","192.168.1.102","61.159.70.106","UDP","400","14786","38696"
"11885","12:40:36.067452","192.168.1.102","61.159.70.106","UDP","394","14786","38696"
"11886","12:40:36.071105","61.159.70.106","192.168.1.102","UDP","89","38696","14786"
"11887","12:40:36.130398","192.168.1.102","61.159.70.106","UDP","399","14786","38696"
"11888","12:40:36.190543","192.168.1.102","61.159.70.106","UDP","395","14786","38696"
"11889","12:40:36.190615","61.159.70.106","192.168.1.102","UDP","91","38696","14786"
"11890","12:40:36.254501","192.168.1.102","61.159.70.106","UDP","400","14786","38696"
"11891","12:40:36.266166","45.78.43.190","192.168.1.102","TCP","1494","443","52489"
"11892","12:40:36.266238","192.168.1.102","45.78.43.190","TCP","66","52489","443"
"11893","12:40:36.266894","45.78.43.190","192.168.1.102","TCP","1494","443","52489"
"11894","12:40:36.266896","45.78.43.190","192.168.1.102","TCP","54","443","52485"
"11895","12:40:36.266897","45.78.43.190","192.168.1.102","TCP","161","443","52485"
"11896","12:40:36.266927","192.168.1.102","45.78.43.190","TCP","54","52489","443"
"11897","12:40:36.266964","192.168.1.102","45.78.43.190","TCP","66","52485","443"
"11898","12:40:36.268613","192.168.1.102","45.78.43.190","SSL","312","52489","443"
"11899","12:40:36.298476","192.168.1.102","113.140.11.1","ICMP","74","",""
"11900","12:40:36.307124","61.159.70.106","192.168.1.102","UDP","89","38696","14786"
"11901","12:40:36.307124","45.78.43.190","192.168.1.102","TCP","1494","443","52486"
"11902","12:40:36.307196","192.168.1.102","45.78.43.190","TCP","66","52486","443"
"11903","12:40:36.318536","192.168.1.102","61.159.70.106","UDP","396","14786","38696"
"11904","12:40:36.322561","192.168.1.102","210.195.248.3","UDP","62","43759","14660"
"11905","12:40:36.322734","192.168.1.102","210.195.248.3","TCP","66","52501","14660"
"11906","12:40:36.332779","113.140.11.1","192.168.1.102","ICMP","74","",""
"11907","12:40:36.361022","45.78.43.190","192.168.1.102","SSLv2","1494","443","52485"
"11908","12:40:36.361026","45.78.43.190","192.168.1.102","TCP","1494","443","52485"
"11909","12:40:36.361026","45.78.43.190","192.168.1.102","TCP","1494","443","52485"
"11910","12:40:36.361026","45.78.43.190","192.168.1.102","TCP","1494","443","52485"
"11911","12:40:36.361066","192.168.1.102","45.78.43.190","TCP","66","52485","443"
"11912","12:40:36.371361","45.78.43.190","192.168.1.102","SSLv2","1494","443","52485"
"11913","12:40:36.371395","192.168.1.102","45.78.43.190","TCP","66","52485","443"
"11914","12:40:36.378673","192.168.1.102","61.159.70.106","UDP","401","14786","38696"
"11915","12:40:36.378883","192.168.1.102","61.154.205.180","UDP","44","25165","4170"
"11916","12:40:36.378944","192.168.1.102","61.171.190.53","UDP","44","25165","4678"
"11917","12:40:36.378997","192.168.1.102","83.8.72.178","eDonkey","44","25165","4672"
"11918","12:40:36.379038","192.168.1.102","200.167.221.25","eDonkey","44","25165","4672"
"11919","12:40:36.379087","192.168.1.102","87.105.32.139","eDonkey","44","25165","4672"
"11920","12:40:36.379140","192.168.1.102","219.134.170.212","UDP","44","25165","5629"
"11921","12:40:36.379190","192.168.1.102","218.80.108.152","eDonkey","44","25165","4665"
"11922","12:40:36.379244","192.168.1.102","202.57.0.52","UDP","44","25165","36032"
"11923","12:40:36.397550","45.78.43.190","192.168.1.102","TCP","537","443","52485"
"11924","12:40:36.397584","192.168.1.102","45.78.43.190","TCP","74","52485","443"
"11925","12:40:36.441720","192.168.1.102","61.159.70.106","UDP","396","14786","38696"
"11926","12:40:36.448614","61.159.70.106","192.168.1.102","UDP","89","38696","14786"
"11927","12:40:36.502679","192.168.1.102","61.159.70.106","UDP","401","14786","38696"
"11928","12:40:36.521910","61.159.70.106","192.168.1.102","UDP","88","38696","14786"
"11929","12:40:36.521910","61.159.70.106","192.168.1.102","UDP","91","38696","14786"
"11930","12:40:36.565721","192.168.1.102","61.159.70.106","UDP","395","14786","38696"
"11931","12:40:36.568753","45.78.43.190","192.168.1.102","TCP","1494","443","52485"
"11932","12:40:36.568761","45.78.43.190","192.168.1.102","TCP","1494","443","52485"
"11933","12:40:36.568764","45.78.43.190","192.168.1.102","TCP","54","443","52489"
"11934","12:40:36.568886","192.168.1.102","45.78.43.190","TCP","74","52485","443"
"11935","12:40:36.595846","45.78.43.190","192.168.1.102","SSL","444","443","52489"
"11936","12:40:36.596171","45.78.43.190","192.168.1.102","TCP","1494","443","52486"
"11937","12:40:36.596219","192.168.1.102","45.78.43.190","TCP","66","52486","443"
"11938","12:40:36.597477","45.78.43.190","192.168.1.102","TCP","1494","443","52486"
"11939","12:40:36.597535","192.168.1.102","45.78.43.190","TCP","54","52486","443"
